has_link,words_count_cat,Email Text Raw,imperative_verbs_count,clause_density,pronoun_density,urgency_markers_count,domain_dot_high,has_suspicious_tags
0,bajo,portland promo from tim belden - portland promo . doc,0,1.0,0.0,0,0,0
0,medio,"localized software , all languages available . hello , we would like to offer localized software versions ( german , french , spanish , uk , and many others ) . ali iisted software is availabie for immediate downioad ! no need to wait 2 - 3 week for cd delivery ! just few examples : - norton internet security pro 2005 - $ 29 . 95 - windows xp professional with sp 2 fuli version - $ 59 . 95 - corei draw graphics suite 12 - $ 49 . 95 - dreamweaver mx 2004 ( homesite 5 . 5 includinq ) - $ 39 . 95 - macromedia studio mx 2004 - $ 119 . 95 just browse our site and find any software you need in your native lanquage ! best regards , leeann",0,0.041666666666666664,0.014598540145985401,0,0,0
0,bajo,"associate / analyst fall recruiting correction to super saturday dates two dates in our prior save the dates memo were incorrect . the dates to save for the first super saturday weekend are friday , october 27 th and saturday , october 28 th . the correct dates for the last super saturday weekend are friday , december 8 th and saturday , december 9 th . we apologize for any inconvenience .",0,0.5625,0.0136986301369863,0,0,0
0,medio,"conformation hello , i am attempting to clean my email list . your email has ended up in my inbox either because you emailed me , was included in the headers of an email sent to me , or you are a member of one of the many email friendly lists . however if you wish to not receive email from me then please reply with "" remove "" in the subject line and you will be respectively and immediatly removed . please if you have any doubts that you will or will not complain about getting a offer from me then please reply now . . . . i do not want any complaints from anyone about spams . . . thank you ! take care and have a beautiful day !",0,0.04861111111111111,0.06766917293233082,0,0,0
1,bajo,"I tried several ways to force the command ln to create a link with
an option attached . . . it wouldn't work.How are there four (/bin/dnsdomainname /bin/domainname
/bin/nisdomainname /bin/ypdomainname) different types of hostname
links with their own separate options?-- 
Note: When you reply to this message, please include the mailing
      list and/or newsgroup address and my email address in To:*********************************************************************
Signed,
SoloCDM-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie
",0,0.32,0.017964071856287425,0,0,0
1,medio,"On Sat, Jul 27, 2002 at 11:58:10AM -0700, Paul O'Neil wrote:
> If I want to use tcpd for ftp and only one user will ever ftp but I dont
> know what IP that user is because its dialup DHCP how do I setup tcpd for
> that user?please don't reply to messages to send a new topic to ilug.  those of
us using threaded mail clients find that really annoying.tcpd is host based filtering/auth.  so if the ip is dynamic, you can't
really use it.  however ftp supports user based auth - actually it kind
of requires a user, so just set up an account for that person.kevin-- 
kevin@suberic.net     that a believer is happier than a skeptic is no more to
fork()'ed on 37058400    the point than the fact that a drunken man is happier
meatspace place: home       than a sober one. the happiness of credulity is a
http://ie.suberic.net/~kevin   cheap & dangerous quality -- g.b. shaw-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie
",0,0.22448979591836735,0.028846153846153848,0,0,0
1,medio,"here is your ciaiis it ' s a beautiful day today clalis softtabs get ready for romance in just 15 minutes increase your se , x drive boost se . xual performance fuller and harder erect * ions increase stamina and endurance quicker recharges new super viag . ra ( 100 x better ) discreet online ord . ering and shipping dhl express delivery special ends soon . . . or , der here - http : / / bech . snorter . net / cs / ? unxx ciao meg logan",0,0.08,0.010869565217391304,0,0,0
1,bajo,"URL: http://scriptingnews.userland.com/backissues/2002/09/23#When:12:00:00AM
Date: 1/1/1904; 12:00:00 AMGold Lake Mountain Resort[1] looks pretty gooood. Man there are a lot of cool 
relaxing places to stay in Colorado. Keep the suggestions coming. [1] http://www.goldlake.com/
",0,0.1875,0.0,0,0,0
0,medio,"believed xanaax , tussioneex , clal 1 is , \ / 11 agrra , \ / all 1 um , ambl 1 en , adlpex from $ 65 line girl otherwise climb call yes , xanaax , \ / alium , cialiis , \ / iaagra , ambieen & all popular medssno long questioning form , you pay & we shiip out today eyesworldwide shippiing aunt prom 0 tion running now : \ / aliuum : from $ 70 ambiien : from $ 68 ciaaliis : from $ 96 \ / iaagra : from $ 64 xanaax : from $ 75 quickly while late taken began shes breath blue warm '",0,2.0,0.018018018018018018,0,0,0
0,bajo,hello ! what are the washing instructions ? adio,0,0.0,0.0,0,0,0
0,bajo,continental power curve validation april 2000 attached is the april 2000 curve validation and profit report for continental power . if there are any questions or queries please let me know . appologies for this being late this month as i have been out of the office . regards james,0,0.3125,0.02,0,0,0
0,bajo,raptors here is the most recent version of the spreadsheet and the accompanying assumptions .,0,2.0,0.0,0,0,0
0,medio,"job : japanese tohoku university , japan . the international student center invites applications for a zyokyoozyu ( equivalent to associate professor ) who can teach japanese and serve as international student adviser . specialty open , but experience in teaching japanese as a foreign language considered an asset . near - native competency in japanese required . ph . d . holder preferred . send the following documents , enclosed in an envelope with "" kyokan koobo "" written on it in red , by registered mail to : ryugakusei - ka , syomu - bu , tohoku daigaku 2 - 1 - 1 katahira , aoba - ku , sendai - shi , 980-77 japan . 1 ) a vita ( in japanese or english ) 2 ) a proof of the highest academic degree obtained 3 ) 2 letters of recommendation ( in japanese or english ) 4 ) a list of publications and conference presentations ( in japanese or english ) 5 ) 5 major scholarly publications ( photocopies or offprints acceptable ) , each accompanied by a summary of approx . 200 japanese character length ( or its equivalent in english ) 6 ) a list of teaching experience , if any ( in japanese or english ) 7 ) an essay in japanese , approx . 2000 character length , stating your interest in teaching international students , on the basis of your own cross-cultural experience the closing date for the application will be june 15 , 1995 . the appointment is to begin on october 1 , 1995 . should you have any questions , please contact professor shigeru sato ( satos @ intcul . tohoku . ac . jp ) .",0,0.05859375,0.006920415224913495,0,0,0
0,bajo,entex contact list 1 / 12 / 00 per request of rita wynne x 3 - 7694 please see attachement and note that joanie ngo was added to the list . many thanks pamela chambers - thompson x 39680,0,0.25,0.0,0,0,0
0,bajo,"roseville idash attached is the roseville idash for your review . please provide your comments or changes , if any , by the end of tuesday , barring any significant changes , we expect to circulate the idash for signature on wednesday . the full dash is in final draft form and will be circulated for your review within the next two weeks . thanks , mark",0,0.375,0.014925373134328358,0,0,0
0,largo,"gulf coast pipeline company dyersdale area , harris co . , tx meters 4555 , 6677 , 9618 & 9889 daren , fyi . the meter is not set up yet . bob - - - - - - - - - - - - - - - - - - - - - - forwarded by robert cotten / hou / ect on 05 / 03 / 2001 01 : 33 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - enron north america corp . from : george weissman 05 / 03 / 2001 11 : 01 am to : karl stewart / hou / ect @ ect cc : robert cotten / hou / ect @ ect , donna consemiu / hou / ect @ ect , melissa graves / hou / ect , cynthia hakemack / hou / ect @ ect subject : gulf coast pipeline company dyersdale area , harris co . , tx meters 4555 , 6677 , 9618 & 9889 karl , please activate meter 098 - 9889 so that bob can attach deal 752482 to it . george 713 . 571 . 3159 - - - - - - - - - - - - - - - - - - - - - - forwarded by george weissman / hou / ect on 05 / 03 / 2001 10 : 54 am - - - - - - - - - - - - - - - - - - - - - - - - - - - enron north america corp . from : george weissman 05 / 02 / 2001 04 : 32 pm to : robert cotten / hou / ect @ ect cc : mike morris / corp / enron @ enron , melissa graves / hou / ect , cynthia hakemack / hou / ect @ ect subject : gulf coast pipeline company dyersdale area , harris co . , tx meters 4555 , 6677 , 9618 the rate for 9889 was agreed to by the parties for may only . please make sure that the proper transport rate is attached to each sitara deal as follows : meter 6677 sitara 166026 lynx energy company , inc . $ 0 . 20 for march , $ 0 . 65 for april and may meter 4555 sitara 139067 danex energy company $ 0 . 65 for may meter 9618 sitara 138233 gulf coast pipeline company $ 0 . 65 for may meter 9889 sitara 752482 d & p operating company $ 0 . 65 for may the 6 / 1 / 96 gas gathering agreement has been terminated effective 5 / 31 / 01 and will be replaced by an agreement dated 6 / 1 / 01 between gulf coast pipeline partners , l . p . and houston pipe line company . george 713 . 571 . 3159 - - - - - - - - - - - - - - - - - - - - - - forwarded by george weissman / hou / ect on 05 / 02 / 2001 02 : 43 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - michael w morris 05 / 02 / 2001 02 : 14 pm to : george weissman / hou / ect @ ect cc : subject : transport rates on gulf coast pipeline partners george , i informed you incorrectley on the transport rates on gulf coast for march , april , & may . this is how it should be : meter 6677 march rate $ . 20 april rate $ . 65 may rate $ . 65 meter 4555 may rate $ . 65 meter 9618 may rate $ . 65 we need to amend the current gulf coast contract to reflect these changes . i told tom cones we would have this amendment to him the first of next week .",0,0.03777777777777778,0.010130246020260492,0,0,0
1,largo,"expecting your reply from the desk of mr . naeem cheema manager national bank of abu dhabi dubai united arab emirate ( u . a . e . ) email : naeem _ cheemal 999 @ yahoo . co . in i am mr . naeem cheema branch manger of national bank of abu dhabi i am writing following an opportunity in my office that will be of immense benefit to both of us . in my department i discovered an abandoned sum of $ 12 , million ( $ 12 , 000 , 000 , 00 ) united state dollars ) in an account that belongs to one of our foreign customers , late mr . morris thompson an american who unfortunately lost his life in the plane crash of alaska airlines flight 261 which crashed on january 31 2000 , including his wife and only daughter . you shall read more about the crash on visiting this site . http : / / www . cnn . com / 2000 / us / 02 / 01 / alaska . airlines . list / and since we got information about his death , we have been expecting his next of kin or relatives to come over and claim his money because we cannot release it unless somebody applies for it as next of kin or relation to the deceased as indicated in our banking guidelines . unfortunately i learnt that his supposed next of kin being his only daughter died along with him in the plane crash leaving nobody with the knowledge of this fund behind for the claim , and the banking law and guidelines here united arab emirate that such money remained after six years the money will be transferred into banking treasury as unclaimed funds , note : i want you to stand as the business patina of late morris thompson so that my bank can transfer the money to your account with out any problem , so now i will like you to provide me your full name and address so that the attorney will prepare the necessary documents and affidavit that will put you in place as the next of kin of late morris thompson , we shall employ the services of an attorney for drafting and notarization of the will and to obtain the necessary documents and letter of probate administration in your favor for the transfer a bank account in any part of the world , then i will facilitate the transfer of this money to you as the beneficiary next of kin , the money will be paid into your account for us to share in the ratio of 60 % form and 40 % for you , there is no risk at all as the paperwork for this transaction will be done by the attorney and my position as branch manager guarantees the successful execution of this transaction if you are interested , please reply immediately via the private email address above , upon your response , i shall then provide you with more details and relevant documents that will help you understand the transaction . please send me your confidential telephone and fax numbers for easy communication . please observe utmost confidentiality , and rest assured that this transaction would be most profitable for both of us because i shall require your assistance to invest my share in your country . please reply me through my private email address : naeem _ cheemal 999 @ yahoo . co . in waiting to hear from you best regards , mr . naeem cheema",0,0.09073724007561436,0.041390728476821195,1,0,0
0,medio,"lay it on the line at the all - employee meeting two weeks ago , i talked about the major challenges that i believe enron is currently facing and what we are doing to address these issues . i also reviewed with you our vision for enron to become "" the world ' s leading company , "" and what that means to me . your management team and i remain committed to this goal and are confident that by working together , we can achieve this vision . after the all - employee meeting , a number of you came forward to voice your concerns about what you saw as additional challenges for enron , and for that , i thank you . we have already begun working on many of the concerns you expressed . now , i would like to hear from more of you about what you see as the most critical issues facing enron in the next twelve months . in other words , "" lay it on the line "" for me by completing the attached survey . i assure you that your individual answers to this survey will remain confidential . the new management committee will use this information to help us identify immediate action steps to address your key concerns . we will communicate the results to you , both positive and negative , and what we plan to do about them , as soon as we can . thank you in advance for taking the time to help us move enron toward its new vision of becoming "" the world ' s leading company . "" we need your answers no later than tuesday , september 4 , 2001 . to access the survey , click on or copy the following url onto the enron intranet site : . if this link does not work , go to home . enron . com under "" new & notable "" and click on "" lay it on the line . "" if you have problems with the survey , contact the hrgim help desk at 713 - 853 - 5666 .",2,0.08304498269896195,0.07799442896935933,0,0,0
0,largo,"unleash the animal in her , use a ring . experience a better life without involving pills ! bring a smile to your lover ' s face every time you ' re with him ! let me introduce to you something that is fun , exciting and most of all enjoyablethe vibrating ring ! ! this is what this is about the vr is the latest craze to sweep the world and people just can ' t get enough ! its safe , easy - to - use and so cheap , you ' ll want 10 ! ! ! it ' s comfortable design means that it ' s not too invasive or awkward to use and it will expand to fit any size ! so what is this vibrating ring . the vibrating ring is a soft , ring that fits snug at the base , whilst the raised , v tickler stimulates her externally , hitting the right spot everytime ! not only will the firm hold make him stay harder for longer , it will give her those multiple pleasures she ' s only read about ! dont wait for it ! get your vibrating ring today ! and i used to be able to visit all my frens blog ( not tt i ' m kpo or anything ) but now i can only visit certain blogs only . . namely catherine ' s , faizah ' s , xinyi ' s , cindy ' s , phileo ' s and josh ' s . . . i oso can ' t visit the sites i used to frequent in the past . . . . and all this happen juz bcos of the bloody problem wif my com . . . i dun think my mum ' s willing to haf it fixed anytime soon so i still haf to use the damn computer n bear wif it . . . but knowing my short temper , i might juz throw the com outside the window one day . . . . any way that kills saturday , i am getting hungry after all the wife did not let me eat anything before she had to wisk me away to the er . i am thinking no problem i will get some lunch or dinner . . . right . . . wrong . the doc puts me on a clear liquid diet . saturday when i got up not a lot happening , i checked the mail and the missus had a b - day card from my parents . inside was 50 buckaroos , now most would go and spend that money on themselves which is what i expected her to do . nope . . instead she took me out to lunch we had some fun just her and i sitting around talking about nothing in general . time alone is a rare thing . catch you soonnathaniel",0,0.0088,0.060362173038229376,0,0,0
0,medio,"fw : east power tina rode assistant to dave duran 713 - 853 - 9582 cell 713 - 419 - 6237 - - - - - original message - - - - - from : duran , w . david sent : tuesday , july 24 , 2001 9 : 23 am to : rode , tina subject : fw : east power - - - - - original message - - - - - from : duran , w . david sent : monday , july 23 , 2001 9 : 36 pm to : kitchen , louise subject : east power louise , here are some bullet points for the discussions tomorrow : - east power , including generation investments made about $ 50 million in the first half . the greatest contribution came from ben jacoby , about $ 15 million . by the way , i hired ben along with scott healy to acquire sites in 1998 . - all of the traders and structuring , including bernie aucoin told me that john llodra drove both the cmp and nstar deals . total income $ 8 . 5 million . - i believe delainey was correct in saying that ozzie was the brains behind alamac but heather did the execution . total income for the east $ 7 . 5 million . - most of the rest of the deals were done after i came in . - mid market sales have increased . ( 700 % over the first half of 2000 ) - this group was in meltdown when i came in ( at least on the origination side ) . i would like to get some credit for stopping the bleeding and starting the rebuilding process in a difficult environment .",0,0.05777777777777778,0.016778523489932886,0,0,0
0,bajo,"delano buy - back strategy gentlemen , delano has informed me that they are reducing their variable costs from $ 40 to $ 30 . so , this pretty much eliminates the morning buy - back strategy , unless of course you can pick up power in spl 5 for below $ 30 . thanks for your help and hard work , stan",0,0.6666666666666666,0.031746031746031744,0,0,0
0,bajo,"In a recent survey conducted by Durex
condoms, 67%
of women said thatthey are unhappy with the size of their lovers. Proof that size doesmatter! A large penis has much more surface area and is capable ofstimulating more nerve endings, providing more pleasure for you and yourpartner. Our revolutionary pill developed by world famous pharmacist isguaranteed to increase your size by 1-3"".Enter here for detailsTo come off just Open here
",0,0.5,0.01282051282051282,0,0,0
1,medio,"outstanding opportunities for "" premier producers "" full - time agents sales managers general agents cpa partners independent agents brokers plus access to 385 other companies for a confidential phone interview please complete form submit name : e - mail : phone : city : state : area of interest : full - time agent sales manager general agent cpa partner independent agent we don ' t want anybody to receive or mailing who does not wish to receive them . this is professional communication sent to insurance professionals . to be removed from this mailing list , do not reply to this message . instead , go here : http : / / www . insuranceiq . com / optout legal notice",1,0.16666666666666666,0.008130081300813009,0,0,0
0,bajo,teco _ gas _ issues . xls here a preliminary list of items that need our attention . if any of you have action items that need attention please add them to the list and forward the list back to me .,0,0.2222222222222222,0.023809523809523808,0,0,0
1,bajo,"URL: http://scriptingnews.userland.com/backissues/2002/09/25#When:2:46:48PM
Date: Wed, 25 Sep 2002 21:46:48 GMTJeremy Zawodny[1] on life in Silicon Valley: ""I came out here to work at a 
company that has since forgotten how to innovate and take risks. Yippie.""[1] http://jeremy.zawodny.com/blog/archives/000188.html#000188
",0,0.4444444444444444,0.017241379310344827,0,0,0
0,bajo,project information sally and ted i have attached both our project objectives package and the remote office questionnaire that we plan to complete while at the various offices . please review at your convenience and let us know your comments . thank you and have a good weekend regards kate agnew,0,0.5555555555555556,0.058823529411764705,0,0,0
1,medio,"cancer the ancient secret of life ' the antidote ' http : / / goodcrocgear . us / sash kills all known deadly viruses & bacteria in the body that keep diseases , namely : influenza , sars , cancer , hiv etc . etc . active . a disease must be made dormant to stop infection . ' the antidote ' is the answer . free shipping & 30 - day money back guarantee we are the only company in the world who have developed and enhanced this product for sale . click here to learn more http : / / goodcrocgear . us / sash remove me from mailing list",1,0.0617283950617284,0.008928571428571428,0,0,0
0,medio,"Live and Work In the United States of
America!
The following information is
intended for people who wish to obtain an American Green Card that enables
them to live and work in the United States Legally.The American Green Card Lottery Program (also known as DV2004) is a US
Congress approved program that enables YOU to obtain the American Green Card
through lottery that is conducted yearly by the American Government.
The Diversity Lottery (DV) Program makes 55,000 immigrant visas available
through a lottery. If you win you will be entitled to Live and work In the
United States with your family (you, your spouse and children under 21 years
of age)Why Use Our Services?
Our Organization allows you to fill your application online and ensure that
your application qualifies! You should note that according to the US INS out
of the 10,000,000 applications submitted in one year; 3,000,000 were
disqualified because of bad formatting or misunderstandings of the
requirements.
Take the FREE TEST to ensure your entry qualifies to
participate!
If you have further questions please don't hesitate to contact us.
Sincerely yours,
The American Green Card LotteryÂ 
-------------------------------------------------------------------
-------------
If you do not want to receive any further emails simply go to our unsubscribe page enter your email
address and you will be removed.Â 
Â 6176beqF7-143ocLa5593QDxD2-983vol30
",1,0.20987654320987653,0.03272727272727273,0,0,0
1,medio,"Jon O. wrote:
> Looks like HP is using the DMCA to prevent full disclosure of
> security vulnerablities. This is not a good precedent...
> [...]
> > WASHINGTON--Hewlett Packard has found a new club to use to pound
> > researchers who unearth flaws in the company's software: the Digital
> > Millennium Copyright Act.
> >
> > Invoking both the controversial 1998 DMCA and computer crime laws, HP
> > has threatened to sue a team of researchers who publicized a
> > vulnerability in the company's Tru64 Unix operating system.
> > [...]Well that exploit requires an executable stack so it won't happen on a
properly admin-ed system.  But anyway grab it if you want from any of
a million places, such as:  http://www.securiteam.com/exploits/5YP0S2035O.html  http://packetstormsecurity.nl/0101-exploits/tru-64.su.c  http://spisa.act.uji.es/spi/progs/codigo/www.hack.co.za/exploits/os/dg-ux/alpha/5a/su.c
Bye,
  Rob.
     .-.                                                               .-.
    /   \           .-.                                 .-.           /   \
   /     \         /   \       .-.     _     .-.       /   \         /     \
  /       \       /     \     /   \   / \   /   \     /     \       /       \
 /         \     /       \   /     `-'   `-'     \   /       \     /         \
            \   /         `-'                     `-'         \   /
             `-'                                               `-'
http://xent.com/mailman/listinfo/fork
",0,0.027777777777777776,0.01276595744680851,0,1,0
1,largo,"you can save $ 1 , 000 ' s with these 3 simple steps . . . guaranteed ! the secrets of downloading almost anything and everything you could possible want for f ' ree revealed and made so simple it will astound you ! would you like to buy christmas gifts for f ' ree in only 3 easy and simple steps and save 100 ' s or perhaps 1 , 000 s of dollars ? or perhaps you don ' t need christmas gifts but would like to save a ton of money on the things you rent and purchase . or maybe you haven ' t been able to buy or rent the things that you want for yourself , your kids , or your family because it just gets too expensive . well now you can get what you want when you want it - for f ' ree and we ' ve made it so easy and fast that it will astound you . if you can open an email ( and obviously you can ! ) then this will be a piece of cake . as a member of unlimited downloads - the premier downloading club on the internet - this is what you could be getting for f ' ree in just a few minutes from now in 3 simple and amazingly easy and fast steps : anything and everything you could possibly want in , * music & mp 3 ' s * dvd quality movies ( including "" xxx "" ) * video & computer games * software * tv shows * song lyrics * audio books then make your own cd ' s , dvd ' s , and game discs - complete with cover art - easily in 2 easy steps from our membership pages . all completely safe and legal ! plus if you are one of the lst 200 people who join today you get an additional bonus package worth over $ 300 ! start saving hundreds , perhaps thousands of dollars today ! get the things you want and need now ! buy your christmas gifts for fr ' ee ! just go to : http : / / www . eyeonspecials . com / 146 . html regards , unlimited downloads customer service ps . we have set everything up for you . it ' s simple , easy , fast . all you need to do is join and start downloading . start saving hundreds , perhaps thousands of dollars today ! get the things you want and need now ! buy your christmas gifts for fr ' ee ! to purge your email address from our database , go to : http : / / www . eyeonspecials . com / away . html",5,0.03537981269510926,0.06369426751592357,0,0,0
1,medio,"
Hi,I've installed Quake 3 onto my computer and it starts to run up ok but as
soon as the graphics start it bails out.  It complains that there is an
error in sis_drv.o,  the line before this says that it is starting Quake in
24 bit depth, now from http://www.winischhofer.net/linuxsis630.shtml I
understand that the sis630 won't do 24 bit depth.  So is there a way to make
Quake start up in 16 bit depth?  I've done some ""google""ing but drawn a
blank.....ThanksGreg
**************************************************************************
The information contained in this e-mail is confidential,
may be privileged and is intended only for the use of the
recipient named above. If you are not the intended
recipient or a representative of the intended recipient,
you have received this e-mail in error and must not copy,
use or disclose the contents of this email to anybody
else. If you have received this e-mail in error, please
notify the sender immediately by return e-mail and
permanently delete the copy you received. This email has
been swept for computer viruses. However, you should
carry out your own virus checks.
Registered in Ireland, No. 205721. http://www.FINEOS.com
**************************************************************************
-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie
",0,0.15702479338842976,0.030612244897959183,1,0,0
0,bajo,"fyi i left kathy a message at ( 970 ) 240 - 6206 on monday july 9 , 2001 .",0,0.0,0.05,0,0,0
0,bajo,re : no more injections,0,1.0,0.0,0,0,0
1,bajo,"> I don't understand.  How does sorting one folder add messages to
> other folders?  What do you use to sort?
> Sorry I wasn't clear. I am transferring messages from my inbox to other folders 
and since I am doing it from most recent to oldest, they appear in those 
folders in the wrong order and need re-sorting.--
rick_______________________________________________
Exmh-users mailing list
Exmh-users@redhat.com
https://listman.redhat.com/mailman/listinfo/exmh-users
",0,0.32,0.09090909090909091,0,0,0
0,bajo,"
>>>>> ""GvR"" == Guido van Rossum  writes:    GvR> Perhaps more useful would be if Tim could check in the
    GvR> pickle(s?)  generated by one of his training runs, so that
    GvR> others can see how Tim's training data performs against their
    GvR> own corpora.He could do that too. :)-Barry
",0,0.4444444444444444,0.0,0,0,0
0,largo,"what i ' m up to dear sally , hope all is going well . the following is a list of things i ' m working on . i ' m midway through putting together the "" straw - man "" for the doorstep review - which will consist of a proposal on what our goals are , what should be done to meet those goals , who should do it , and when it should be done . i hope to have it ready for your review during the week of the 12 th . i ' m working together with rick carson on it , and also obtaining input from all the people who participated in previous doorstep reviews . i ' m working with mike to determine what gaps we have in the dpr process ( certain info may not be complete , some books are not received on a timely basis ) . we have some thoughts , i just need to write them up and do a bit of research to determine how to deal with these issues . i have a meeting set up with jan - erland for next friday to discuss japan . i ' ve been attending the conference calls , but need to establish my role in the process . i also received a message from joe hirl , and will set up a meeting with him while i ' m in japan . i ' ve made initial contact with india , and will start attending their conference calls . milind laad has asked me to fly down to see the office , but before i do that , i need to get up to speed with what they have done already . i ' ve met with eugenio and we have discussed the projects he works on . he and i need to structure what his future projects are and the resources needed for those projects . i ' ll be in london next week ( i leave this sunday and will be back in the office on friday ) working with brent . i expect he will be able to give me a lot of information to help with the doorstep straw - man . patti is trying to set up a weekly or bi - weekly discussion for us , starting the week of the 12 th . until that time , i ' ll keep you updated through e - mail and voice mail . if you need me , i have given patti all my contact info for next week . have a good week - end . shona",1,0.06802721088435375,0.07640449438202247,0,0,0
1,largo,"syntax - semantics workshop call for abstracts move and interpret alpha : workshop on movement-related issues in the syntax , semantics , and the syntax-semantics interface march 20-21 , 1999 keynote speaker : kyle johnson , university of massachusetts , amherst center of excellence kanda university of international studies makuhari , chiba , japan we invite abstract submissions for 40 - minute talks on issues having to do with movement which arise in the areas of syntax , semantics , and the syntax-semantics interface . work which aims to distinguish interpretations by means of movement , discusses the syntactic or semantic repercussions of movement , investigates the syntactic or semantic aspects of movement-created dependencies , or argues for or against the use of movement for dealing with particular syntactic or semantic phenomena is welcome . possibly relevant topics include wh-movement , quantifier raising , reconstruction , quantifier float , island effects , parasitic gaps , pied-piping , and relative clauses . the deadline for receipt of abstracts is january 31st , 1999 . please send five copies of a non-anonymous abstract ( maximally 2 pages in length , using a legible font , with 1 "" margins on all sides , a4 or us letter paper ) , along with a sheet of paper bearing the author 's name , affiliation , paper title , and e-mail and regular mail addresses . e - mail submissions will also be accepted ( . ps or . pdf formats ) . send abstracts by mail to : move and interpret alpha workshop coe , kanda university of international studies 1 - 4 - 1 wakaba , mihama - ku chiba - shi , chiba - ken japan 261-0014 send abstracts or questions by e-mail to both uli sauerland and norvin richards at : uli @ kanda . kuis . ac . jp , norvin @ kanda . kuis . ac . jp ( please send e-mail to both addresses ) authors of accepted abstracts will be informed by february 8th , 1999 . subject to the availability of funding , we will try to cover accomodation expenses for speakers from outside of japan for the time of the workshop , but not travel expenses . kanda university is located in makuhari , between narita tokyo international airport and downtown tokyo . for more information about the coe and kanda university , please consult the web at : coe http : / / coe-sun . kuis . ac . jp / kanda http : / / www . kuis . ac . jp /",0,0.08680555555555557,0.004640371229698376,1,0,0
1,bajo,"Dear Homeowner,
 
Interest Rates are at their lowest point in 40 years!We help you find the best rate for your situation by
matching your needs with hundreds of lenders!Home Improvement, Refinance, Second Mortgage,
Home Equity Loans, and More! Even with less than
perfect credit!This service is 100% FREE to home owners and new
home buyers without any obligation. Just fill out a quick, simple form and jump-start
your future plans today!
Visit http://61.145.116.186/user0201/index.asp?Afft=QM10
To unsubscribe, please visit:http://61.145.116.186/light/watch.asp
",0,0.4375,0.0196078431372549,0,1,0
0,largo,"i will be out next week imbalances : i would like us to continue to pursue channel / el paso / tenngasco for our payback . they got our cashout number last week , where do they stand . again , i think robert is an ally and i do not want to irritate him but things will not get any better in the future . we need to resolve this imbalance . can we net some of these contracts ? i like mary poorman ' s report ; however i have questions : how can we miss black marlin so completely ? do we agree with this imbalance ? can we net all the chevron and dynegi contracts together for payback to keith once we get the ar issue solved ? where do we stand on the columbia energy resolution ? where do we stand on the ngpl reconcilliation ? duke energy 206 is still a problem . do we need all these amoco contracts they have 8 , that seems like a large number to me , can we net some of them ? are we charging enough for the swing we get at the paper plant on the entex contract ? is there a way to keep tejas in line at southern union this winter ? that meter will really swing then and i do not know how much line pack they have the right to use . can we net the corpus christi gas marketing and all the tejas / coral / gulf energy / shell imbalances down ? how is the reconcillitation going ? can we smash the entex and the reliant contracts together so we can get rid of some of these contracts ? they have 9 , that seems like a lot to me . gulfmark is gone down the road can we check with someone about this contract , it seems like we should be able to net these volumes against some where we are owed ? is this lone star 213 imbalance real , if so how do we resolve ? where did the exxon imbalance come from ? do we need 5 texaco transportation contracts , can we get rid of some ? can we combine the vastar and the southern imbalances ? what is the webb / duval do , can we get rid of it , combine this with midcon , how old is this imbalnce ? mick update the compressor fuel on the p / l but the new numbers do not seem to translate up to the profit calculation ? can we do something about this ? i thought the imbalance report i got this wed was pretty sad . some of the columns did not add and there seemed to be a lot of missing information . can we resolve this ? i am concerned about our capacity positons in the future , we are going to have to work on a better way to check our positions . i had a meeting with tom shelton and our representative to the rrc , james mann , the rrc is concerned about this winter and they have asked us to compile a list of customers we will cut based upon the priority we filed with the rrc several years ago . lauri will have a copy of the priority list . we need to compile this list and get tom and james comfortable with the process . the last thing we need is the rrc hammering on us , when can we get this list ? i think we should be able to get something out of the contract system . jackie morgan is who i would approach .",1,0.02337472607742878,0.08507223113964688,0,0,0
0,medio,save your money buy getting this thing here you have not tried cialls yet ? than you cannot even imagine what it is like to be a real man in bed ! the thing is that a great errrectlon is provided for you exactly when you want . ciaiis has a iot of advantages over viaqra - the effect lasts 36 hours ! - you are ready to start within just 10 minutes ! - you can mix it with alcohoi ! we ship to any country ! get it riqht now ! .,0,0.012345679012345678,0.10526315789473684,0,0,0
1,medio,request submitted : access request for ryan . slinger @ enron . com you have received this email because the requester specified you as their manager . please click http : / / itcapps . corp . enron . com / srrs / auth / emaillink . asp ? id = 000000000053328 & page = approval to review and act upon this request . request id : 000000000053328 request create date : 8 / 14 / 01 4 : 41 : 23 pm requested for : ryan . slinger @ enron . com resource name : eol us backoffice stack manager resource type : applications,2,0.034722222222222224,0.01904761904761905,0,0,0
0,bajo,unique idea : $ 50 no wager requirement bonus from vegas towers please click here to opt out of future e - mailings .,1,0.0,0.0,0,0,0
